# V_set	V_set_0	I	V_0	V_1	t
# "V_appl_1"	"V_appl_2"	"I_meas"	"V_appl_1"	"V_appl_2"	"Elapsed time"
# 201	201
-0.45	-0.42	-0.00087	-0.45	-0.42	37.44737345
-0.45	-0.41	-0.00086	-0.45	-0.41	37.448775563
-0.45	-0.4	-0.00085	-0.45	-0.4	37.45016607
-0.45	-0.39	-0.00084	-0.45	-0.39	37.451386726
-0.45	-0.38	-0.00083	-0.45	-0.38	37.452786025
-0.45	-0.37	-0.00082	-0.45	-0.37	37.453988301
-0.45	-0.36	-0.00081	-0.45	-0.36	37.455376896
-0.45	-0.35	-0.0008	-0.45	-0.35	37.456849945
-0.45	-0.34	-0.00079	-0.45	-0.34	37.458269286
-0.45	-0.33	-0.00078	-0.45	-0.33	37.459639273
-0.45	-0.32	-0.00077	-0.45	-0.32	37.461019009
-0.45	-0.31	-0.00076	-0.45	-0.31	37.462360462
-0.45	-0.3	-0.00075	-0.45	-0.3	37.463771835
-0.45	-0.29	-0.00074	-0.45	-0.29	37.465151683
-0.45	-0.28	-0.00073	-0.45	-0.28	37.466554084
-0.45	-0.27	-0.00072	-0.45	-0.27	37.468151725
-0.45	-0.26	-0.00071	-0.45	-0.26	37.469746555
-0.45	-0.25	-0.0007	-0.45	-0.25	37.471359235
-0.45	-0.24	-0.00069	-0.45	-0.24	37.472962586
-0.45	-0.23	-0.00068	-0.45	-0.23	37.474586939
-0.45	-0.22	-0.00067	-0.45	-0.22	37.476158157
-0.45	-0.21	-0.00066	-0.45	-0.21	37.477765724
-0.45	-0.2	-0.00065	-0.45	-0.2	37.479397926
-0.45	-0.19	-0.00064	-0.45	-0.19	37.481067755
-0.45	-0.18	-0.00063	-0.45	-0.18	37.482727629
-0.45	-0.17	-0.00062	-0.45	-0.17	37.484448221
-0.45	-0.16	-0.00061	-0.45	-0.16	37.486162417
-0.45	-0.15	-0.0006	-0.45	-0.15	37.487953573
-0.45	-0.14	-0.00059	-0.45	-0.14	37.489845144
-0.45	-0.13	-0.00058	-0.45	-0.13	37.491734954
-0.45	-0.12	-0.00057	-0.45	-0.12	37.49362506
-0.45	-0.11	-0.00056	-0.45	-0.11	37.495558451
-0.45	-0.1	-0.00055	-0.45	-0.1	37.497446066
-0.45	-0.09	-0.00054	-0.45	-0.09	37.499387895
-0.45	-0.08	-0.00053	-0.45	-0.08	37.501267151
-0.45	-0.07	-0.00052	-0.45	-0.07	37.503251339
-0.45	-0.0599999999999999	-0.00051	-0.45	-0.0599999999999999	37.505246583
-0.45	-0.0499999999999999	-0.0005	-0.45	-0.0499999999999999	37.507129815
-0.45	-0.04	-0.00049	-0.45	-0.04	37.509020242
-0.45	-0.03	-0.00048	-0.45	-0.03	37.510964973
-0.45	-0.02	-0.00047	-0.45	-0.02	37.512741098
-0.45	-0.01	-0.00046	-0.45	-0.01	37.514715005
-0.45	0	-0.00045	-0.45	0	37.516619079
-0.45	0.01	-0.00044	-0.45	0.01	37.518288935
-0.45	0.02	-0.00043	-0.45	0.02	37.519970214
-0.45	0.03	-0.00042	-0.45	0.03	37.521809063
-0.45	0.04	-0.00041	-0.45	0.04	37.523690238
-0.45	0.05	-0.0004	-0.45	0.05	37.525671631
-0.45	0.0600000000000001	-0.00039	-0.45	0.0600000000000001	37.527577708
-0.45	0.0700000000000001	-0.00038	-0.45	0.0700000000000001	37.529411873
-0.45	0.0800000000000001	-0.00037	-0.45	0.0800000000000001	37.531130729
-0.45	0.0900000000000001	-0.00036	-0.45	0.0900000000000001	37.532844147
-0.45	0.1	-0.00035	-0.45	0.1	37.53465305
-0.45	0.11	-0.00034	-0.45	0.11	37.536429731
-0.45	0.12	-0.00033	-0.45	0.12	37.538286351
-0.45	0.13	-0.00032	-0.45	0.13	37.539979093
-0.45	0.14	-0.00031	-0.45	0.14	37.54142953
-0.45	0.15	-0.0003	-0.45	0.15	37.542943159
-0.45	0.16	-0.00029	-0.45	0.16	37.544700466
-0.45	0.17	-0.00028	-0.45	0.17	37.546435048
-0.45	0.18	-0.00027	-0.45	0.18	37.548101846
-0.45	0.19	-0.00026	-0.45	0.19	37.549860613
-0.45	0.2	-0.00025	-0.45	0.2	37.551701774
-0.45	0.21	-0.00024	-0.45	0.21	37.553517246
-0.45	0.22	-0.00023	-0.45	0.22	37.555243504
-0.45	0.23	-0.00022	-0.45	0.23	37.557032541
-0.45	0.24	-0.00021	-0.45	0.24	37.558902589
-0.45	0.25	-0.0002	-0.45	0.25	37.560788164
-0.45	0.26	-0.00019	-0.45	0.26	37.562803496
-0.45	0.27	-0.00018	-0.45	0.27	37.564764771
-0.45	0.28	-0.00017	-0.45	0.28	37.566653228
-0.45	0.29	-0.00016	-0.45	0.29	37.568384755
-0.45	0.3	-0.00015	-0.45	0.3	37.570274019
-0.45	0.31	-0.00014	-0.45	0.31	37.572099521
-0.45	0.32	-0.00013	-0.45	0.32	37.573995357
-0.45	0.33	-0.00012	-0.45	0.33	37.575820918
-0.45	0.34	-0.00011	-0.45	0.34	37.577759163
-0.45	0.35	-9.99999999999999e-05	-0.45	0.35	37.579539588
-0.45	0.36	-8.99999999999999e-05	-0.45	0.36	37.581296988
-0.45	0.37	-7.99999999999998e-05	-0.45	0.37	37.583185431
-0.45	0.38	-6.99999999999998e-05	-0.45	0.38	37.585088867
-0.45	0.39	-5.99999999999998e-05	-0.45	0.39	37.586965159
-0.45	0.4	-4.99999999999998e-05	-0.45	0.4	37.588839276
-0.45	0.41	-4e-05	-0.45	0.41	37.590740339
-0.45	0.42	-3e-05	-0.45	0.42	37.592619848
-0.45	0.43	-2e-05	-0.45	0.43	37.594511603
-0.45	0.44	-1e-05	-0.45	0.44	37.596406354
-0.45	0.45	0	-0.45	0.45	37.598288246
-0.45	0.46	1e-05	-0.45	0.46	37.600066024
-0.45	0.47	2e-05	-0.45	0.47	37.601944803
-0.45	0.48	3e-05	-0.45	0.48	37.60388929
-0.45	0.49	4e-05	-0.45	0.49	37.605813063
-0.45	0.5	5e-05	-0.45	0.5	37.607699313
-0.45	0.51	6.00000000000001e-05	-0.45	0.51	37.609584969
-0.45	0.52	7.00000000000001e-05	-0.45	0.52	37.611491389
-0.45	0.53	8.00000000000001e-05	-0.45	0.53	37.613449412
-0.45	0.54	9.00000000000001e-05	-0.45	0.54	37.615343242
-0.45	0.55	0.0001	-0.45	0.55	37.617379298
-0.45	0.56	0.00011	-0.45	0.56	37.619253695
-0.45	0.57	0.00012	-0.45	0.57	37.621024534
-0.45	0.58	0.00013	-0.45	0.58	37.622888857
-0.45	0.59	0.00014	-0.45	0.59	37.62464287
-0.45	0.6	0.00015	-0.45	0.6	37.626767058
-0.45	0.61	0.00016	-0.45	0.61	37.628487894
-0.45	0.62	0.00017	-0.45	0.62	37.630539474
-0.45	0.63	0.00018	-0.45	0.63	37.632388492
-0.45	0.64	0.00019	-0.45	0.64	37.634143685
-0.45	0.65	0.0002	-0.45	0.65	37.635930009
-0.45	0.66	0.00021	-0.45	0.66	37.63781713
-0.45	0.67	0.00022	-0.45	0.67	37.639700858
-0.45	0.68	0.00023	-0.45	0.68	37.641585256
-0.45	0.69	0.00024	-0.45	0.69	37.643483798
-0.45	0.7	0.00025	-0.45	0.7	37.645303121
-0.45	0.71	0.00026	-0.45	0.71	37.646954394
-0.45	0.72	0.00027	-0.45	0.72	37.648839999
-0.45	0.73	0.00028	-0.45	0.73	37.650721364
-0.45	0.74	0.00029	-0.45	0.74	37.652602014
-0.45	0.75	0.0003	-0.45	0.75	37.654491871
-0.45	0.76	0.00031	-0.45	0.76	37.656369567
-0.45	0.77	0.00032	-0.45	0.77	37.658262946
-0.45	0.78	0.00033	-0.45	0.78	37.660172379
-0.45	0.79	0.00034	-0.45	0.79	37.662105509
-0.45	0.8	0.00035	-0.45	0.8	37.664032151
-0.45	0.81	0.00036	-0.45	0.81	37.665932332
-0.45	0.82	0.00037	-0.45	0.82	37.667634112
-0.45	0.83	0.00038	-0.45	0.83	37.669383519
-0.45	0.84	0.00039	-0.45	0.84	37.671275178
-0.45	0.85	0.0004	-0.45	0.85	37.6733088
-0.45	0.86	0.00041	-0.45	0.86	37.675205043
-0.45	0.87	0.00042	-0.45	0.87	37.677107421
-0.45	0.88	0.00043	-0.45	0.88	37.678997553
-0.45	0.89	0.00044	-0.45	0.89	37.680977079
-0.45	0.9	0.00045	-0.45	0.9	37.682937769
-0.45	0.91	0.00046	-0.45	0.91	37.684615219
-0.45	0.92	0.00047	-0.45	0.92	37.68623619
-0.45	0.93	0.00048	-0.45	0.93	37.687953345
-0.45	0.94	0.00049	-0.45	0.94	37.689817134
-0.45	0.95	0.0005	-0.45	0.95	37.691700597
-0.45	0.96	0.00051	-0.45	0.96	37.693630011
-0.45	0.97	0.00052	-0.45	0.97	37.695534381
-0.45	0.98	0.00053	-0.45	0.98	37.697466815
-0.45	0.99	0.00054	-0.45	0.99	37.699356566
-0.45	1	0.00055	-0.45	1	37.701280641

-0.44	-1	-0.00144	-0.44	-1	37.781856754
-0.44	-0.99	-0.00143	-0.44	-0.99	37.783243043
-0.44	-0.98	-0.00142	-0.44	-0.98	37.784706697
-0.44	-0.97	-0.00141	-0.44	-0.97	37.786123019
-0.44	-0.96	-0.0014	-0.44	-0.96	37.787577134
-0.44	-0.95	-0.00139	-0.44	-0.95	37.788771361
-0.44	-0.94	-0.00138	-0.44	-0.94	37.790167129
-0.44	-0.93	-0.00137	-0.44	-0.93	37.791697897
-0.44	-0.92	-0.00136	-0.44	-0.92	37.793303347
-0.44	-0.91	-0.00135	-0.44	-0.91	37.794580355
-0.44	-0.9	-0.00134	-0.44	-0.9	37.795801348
-0.44	-0.89	-0.00133	-0.44	-0.89	37.797078256
-0.44	-0.88	-0.00132	-0.44	-0.88	37.798508153
-0.44	-0.87	-0.00131	-0.44	-0.87	37.799914602
-0.44	-0.86	-0.0013	-0.44	-0.86	37.801086521
-0.44	-0.85	-0.00129	-0.44	-0.85	37.80249292
-0.44	-0.84	-0.00128	-0.44	-0.84	37.803876067
-0.44	-0.83	-0.00127	-0.44	-0.83	37.805263382
-0.44	-0.82	-0.00126	-0.44	-0.82	37.806647332
-0.44	-0.81	-0.00125	-0.44	-0.81	37.808034305
-0.44	-0.8	-0.00124	-0.44	-0.8	37.809418952
-0.44	-0.79	-0.00123	-0.44	-0.79	37.810800841
-0.44	-0.78	-0.00122	-0.44	-0.78	37.812179754
-0.44	-0.77	-0.00121	-0.44	-0.77	37.813578724
-0.44	-0.76	-0.0012	-0.44	-0.76	37.814947389
-0.44	-0.75	-0.00119	-0.44	-0.75	37.816306505
-0.44	-0.74	-0.00118	-0.44	-0.74	37.817689848
-0.44	-0.73	-0.00117	-0.44	-0.73	37.819081528
-0.44	-0.72	-0.00116	-0.44	-0.72	37.820494665
-0.44	-0.71	-0.00115	-0.44	-0.71	37.821958117
-0.44	-0.7	-0.00114	-0.44	-0.7	37.823397362
-0.44	-0.69	-0.00113	-0.44	-0.69	37.824845064
-0.44	-0.68	-0.00112	-0.44	-0.68	37.826227165
-0.44	-0.67	-0.00111	-0.44	-0.67	37.827603997
-0.44	-0.66	-0.0011	-0.44	-0.66	37.828985351
-0.44	-0.65	-0.00109	-0.44	-0.65	37.83037816
-0.44	-0.64	-0.00108	-0.44	-0.64	37.83152644
-0.44	-0.63	-0.00107	-0.44	-0.63	37.832708861
-0.44	-0.62	-0.00106	-0.44	-0.62	37.834096815
-0.44	-0.61	-0.00105	-0.44	-0.61	37.835352241
-0.44	-0.6	-0.00104	-0.44	-0.6	37.836600553
-0.44	-0.59	-0.00103	-0.44	-0.59	37.838009745
-0.44	-0.58	-0.00102	-0.44	-0.58	37.83937478
-0.44	-0.57	-0.00101	-0.44	-0.57	37.840763448
-0.44	-0.56	-0.001	-0.44	-0.56	37.842146565
-0.44	-0.55	-0.00099	-0.44	-0.55	37.843662578
-0.44	-0.54	-0.00098	-0.44	-0.54	37.845163756
-0.44	-0.53	-0.00097	-0.44	-0.53	37.846545065
-0.44	-0.52	-0.00096	-0.44	-0.52	37.84822894
-0.44	-0.51	-0.00095	-0.44	-0.51	37.849927396
-0.44	-0.5	-0.00094	-0.44	-0.5	37.851789795
-0.44	-0.49	-0.00093	-0.44	-0.49	37.853468854
-0.44	-0.48	-0.00092	-0.44	-0.48	37.855127831
-0.44	-0.47	-0.00091	-0.44	-0.47	37.856859992
-0.44	-0.46	-0.0009	-0.44	-0.46	37.858620992
-0.44	-0.45	-0.00089	-0.44	-0.45	37.860356375
-0.44	-0.44	-0.00088	-0.44	-0.44	37.862159706
-0.44	-0.43	-0.00087	-0.44	-0.43	37.863922792
-0.44	-0.42	-0.00086	-0.44	-0.42	37.865651404
-0.44	-0.41	-0.00085	-0.44	-0.41	37.867388341
-0.44	-0.4	-0.00084	-0.44	-0.4	37.869353846
-0.44	-0.39	-0.00083	-0.44	-0.39	37.871022612
-0.44	-0.38	-0.00082	-0.44	-0.38	37.872817959
-0.44	-0.37	-0.00081	-0.44	-0.37	37.874767521
-0.44	-0.36	-0.0008	-0.44	-0.36	37.876708467
-0.44	-0.35	-0.00079	-0.44	-0.35	37.878617295
-0.44	-0.34	-0.00078	-0.44	-0.34	37.880379332
-0.44	-0.33	-0.00077	-0.44	-0.33	37.881989002
-0.44	-0.32	-0.00076	-0.44	-0.32	37.883516629
-0.44	-0.31	-0.00075	-0.44	-0.31	37.885137496
-0.44	-0.3	-0.00074	-0.44	-0.3	37.886757082
-0.44	-0.29	-0.00073	-0.44	-0.29	37.888365072
-0.44	-0.28	-0.00072	-0.44	-0.28	37.890132746
-0.44	-0.27	-0.00071	-0.44	-0.27	37.891764021
-0.44	-0.26	-0.0007	-0.44	-0.26	37.893229084
-0.44	-0.25	-0.00069	-0.44	-0.25	37.894915875
-0.44	-0.24	-0.00068	-0.44	-0.24	37.896628077
-0.44	-0.23	-0.00067	-0.44	-0.23	37.898343714
-0.44	-0.22	-0.00066	-0.44	-0.22	37.900043127
-0.44	-0.21	-0.00065	-0.44	-0.21	37.901762377
-0.44	-0.2	-0.00064	-0.44	-0.2	37.90351605
-0.44	-0.19	-0.00063	-0.44	-0.19	37.905401791
-0.44	-0.18	-0.00062	-0.44	-0.18	37.907150406
-0.44	-0.17	-0.00061	-0.44	-0.17	37.908970977
-0.44	-0.16	-0.0006	-0.44	-0.16	37.910856579
-0.44	-0.15	-0.00059	-0.44	-0.15	37.912747437
-0.44	-0.14	-0.00058	-0.44	-0.14	37.914619579
-0.44	-0.13	-0.00057	-0.44	-0.13	37.916491675
-0.44	-0.12	-0.00056	-0.44	-0.12	37.918334076
-0.44	-0.11	-0.00055	-0.44	-0.11	37.920112065
-0.44	-0.1	-0.00054	-0.44	-0.1	37.922073162
-0.44	-0.09	-0.00053	-0.44	-0.09	37.924417677
-0.44	-0.08	-0.00052	-0.44	-0.08	37.926341228
-0.44	-0.07	-0.00051	-0.44	-0.07	37.928217269
-0.44	-0.0599999999999999	-0.0005	-0.44	-0.0599999999999999	37.930112692
-0.44	-0.0499999999999999	-0.00049	-0.44	-0.0499999999999999	37.931978829
-0.44	-0.04	-0.00048	-0.44	-0.04	37.934139379
-0.44	-0.03	-0.00047	-0.44	-0.03	37.936445749
-0.44	-0.02	-0.00046	-0.44	-0.02	37.938341167
-0.44	-0.01	-0.00045	-0.44	-0.01	37.940225186
-0.44	0	-0.00044	-0.44	0	37.942131361
-0.44	0.01	-0.00043	-0.44	0.01	37.943928102
-0.44	0.02	-0.00042	-0.44	0.02	37.945813344
-0.44	0.03	-0.00041	-0.44	0.03	37.947691376
-0.44	0.04	-0.0004	-0.44	0.04	37.949696551
-0.44	0.05	-0.00039	-0.44	0.05	37.951418399
-0.44	0.0600000000000001	-0.00038	-0.44	0.0600000000000001	37.953242492
-0.44	0.0700000000000001	-0.00037	-0.44	0.0700000000000001	37.955134802
-0.44	0.0800000000000001	-0.00036	-0.44	0.0800000000000001	37.956985506
-0.44	0.0900000000000001	-0.00035	-0.44	0.0900000000000001	37.958894531
-0.44	0.1	-0.00034	-0.44	0.1	37.960772999
-0.44	0.11	-0.00033	-0.44	0.11	37.962786822
-0.44	0.12	-0.00032	-0.44	0.12	37.964758415
-0.44	0.13	-0.00031	-0.44	0.13	37.966725057
-0.44	0.14	-0.0003	-0.44	0.14	37.968693697
-0.44	0.15	-0.00029	-0.44	0.15	37.970560162
-0.44	0.16	-0.00028	-0.44	0.16	37.972285266
-0.44	0.17	-0.00027	-0.44	0.17	37.974075408
-0.44	0.18	-0.00026	-0.44	0.18	37.975881937
-0.44	0.19	-0.00025	-0.44	0.19	37.977471639
-0.44	0.2	-0.00024	-0.44	0.2	37.978971775
-0.44	0.21	-0.00023	-0.44	0.21	37.980414756
-0.44	0.22	-0.00022	-0.44	0.22	37.981954538
-0.44	0.23	-0.00021	-0.44	0.23	37.983520133
-0.44	0.24	-0.0002	-0.44	0.24	37.985231511
-0.44	0.25	-0.00019	-0.44	0.25	37.987039776
-0.44	0.26	-0.00018	-0.44	0.26	37.988835409
-0.44	0.27	-0.00017	-0.44	0.27	37.99081547
-0.44	0.28	-0.00016	-0.44	0.28	37.992540886
-0.44	0.29	-0.00015	-0.44	0.29	37.994302992
-0.44	0.3	-0.00014	-0.44	0.3	37.995906136
-0.44	0.31	-0.00013	-0.44	0.31	37.997700506
-0.44	0.32	-0.00012	-0.44	0.32	37.999583935
-0.44	0.33	-0.00011	-0.44	0.33	38.001484749
-0.44	0.34	-9.99999999999999e-05	-0.44	0.34	38.00343818
-0.44	0.35	-8.99999999999999e-05	-0.44	0.35	38.005340046
-0.44	0.36	-7.99999999999998e-05	-0.44	0.36	38.007291237
-0.44	0.37	-6.99999999999998e-05	-0.44	0.37	38.009268487
-0.44	0.38	-5.99999999999998e-05	-0.44	0.38	38.011170594
-0.44	0.39	-4.99999999999998e-05	-0.44	0.39	38.013071055
-0.44	0.4	-3.99999999999998e-05	-0.44	0.4	38.014867592
-0.44	0.41	-3e-05	-0.44	0.41	38.016834271
-0.44	0.42	-2e-05	-0.44	0.42	38.018769453
-0.44	0.43	-1e-05	-0.44	0.43	38.020507381
-0.44	0.44	0	-0.44	0.44	38.022407249
-0.44	0.45	1e-05	-0.44	0.45	38.024310636
-0.44	0.46	2e-05	-0.44	0.46	38.026206045
-0.44	0.47	3e-05	-0.44	0.47	38.028126326
-0.44	0.48	4e-05	-0.44	0.48	38.030064941
-0.44	0.49	5e-05	-0.44	0.49	38.032078821
-0.44	0.5	6.00000000000001e-05	-0.44	0.5	38.034001459
-0.44	0.51	7.00000000000001e-05	-0.44	0.51	38.035894446
-0.44	0.52	8.00000000000001e-05	-0.44	0.52	38.037683483
-0.44	0.53	9.00000000000001e-05	-0.44	0.53	38.039599131
-0.44	0.54	0.0001	-0.44	0.54	38.041488584
-0.44	0.55	0.00011	-0.44	0.55	38.043383598
-0.44	0.56	0.00012	-0.44	0.56	38.045265464
-0.44	0.57	0.00013	-0.44	0.57	38.047232697
-0.44	0.58	0.00014	-0.44	0.58	38.04911169
-0.44	0.59	0.00015	-0.44	0.59	38.050996279
-0.44	0.6	0.00016	-0.44	0.6	38.052988014
-0.44	0.61	0.00017	-0.44	0.61	38.05506557
-0.44	0.62	0.00018	-0.44	0.62	38.056958636
-0.44	0.63	0.00019	-0.44	0.63	38.058875254
-0.44	0.64	0.0002	-0.44	0.64	38.060505864
-0.44	0.65	0.00021	-0.44	0.65	38.062468542
-0.44	0.66	0.00022	-0.44	0.66	38.064136987
-0.44	0.67	0.00023	-0.44	0.67	38.065859499
-0.44	0.68	0.00024	-0.44	0.68	38.067582467
-0.44	0.69	0.00025	-0.44	0.69	38.069505912
-0.44	0.7	0.00026	-0.44	0.7	38.071475974
-0.44	0.71	0.00027	-0.44	0.71	38.073357766
-0.44	0.72	0.00028	-0.44	0.72	38.075294007
-0.44	0.73	0.00029	-0.44	0.73	38.077194562
-0.44	0.74	0.0003	-0.44	0.74	38.079078457
-0.44	0.75	0.00031	-0.44	0.75	38.080856968
-0.44	0.76	0.00032	-0.44	0.76	38.082781862
-0.44	0.77	0.00033	-0.44	0.77	38.084613751
-0.44	0.78	0.00034	-0.44	0.78	38.086496604
-0.44	0.79	0.00035	-0.44	0.79	38.088383281
-0.44	0.8	0.00036	-0.44	0.8	38.090257492
-0.44	0.81	0.00037	-0.44	0.81	38.091938834
-0.44	0.82	0.00038	-0.44	0.82	38.093743278
-0.44	0.83	0.00039	-0.44	0.83	38.09563712
-0.44	0.84	0.0004	-0.44	0.84	38.097847144
-0.44	0.85	0.00041	-0.44	0.85	38.09975332
-0.44	0.86	0.00042	-0.44	0.86	38.101656301
-0.44	0.87	0.00043	-0.44	0.87	38.103587254
-0.44	0.88	0.00044	-0.44	0.88	38.105470004
-0.44	0.89	0.00045	-0.44	0.89	38.107406675
-0.44	0.9	0.00046	-0.44	0.9	38.109309082
-0.44	0.91	0.00047	-0.44	0.91	38.111192031
-0.44	0.92	0.00048	-0.44	0.92	38.112871103
-0.44	0.93	0.00049	-0.44	0.93	38.114761864
-0.44	0.94	0.0005	-0.44	0.94	38.116695144
-0.44	0.95	0.00051	-0.44	0.95	38.118927751
-0.44	0.96	0.00052	-0.44	0.96	38.120807899
-0.44	0.97	0.00053	-0.44	0.97	38.122687784
-0.44	0.98	0.00054	-0.44	0.98	38.124582495
-0.44	0.99	0.00055	-0.44	0.99	38.126459968
-0.44	1	0.00056	-0.44	1	38.128134999

-0.43	-1	-0.00143	-0.43	-1	38.227957663
-0.43	-0.99	-0.00142	-0.43	-0.99	38.229382209
-0.43	-0.98	-0.00141	-0.43	-0.98	38.230766243
-0.43	-0.97	-0.0014	-0.43	-0.97	38.232294609
-0.43	-0.96	-0.00139	-0.43	-0.96	38.234057669
-0.43	-0.95	-0.00138	-0.43	-0.95	38.235585881
-0.43	-0.94	-0.00137	-0.43	-0.94	38.236990659
-0.43	-0.93	-0.00136	-0.43	-0.93	38.238439063
-0.43	-0.92	-0.00135	-0.43	-0.92	38.239850301
-0.43	-0.91	-0.00134	-0.43	-0.91	38.241255521
-0.43	-0.9	-0.00133	-0.43	-0.9	38.242428929
-0.43	-0.89	-0.00132	-0.43	-0.89	38.243562162
-0.43	-0.88	-0.00131	-0.43	-0.88	38.244844143
-0.43	-0.87	-0.0013	-0.43	-0.87	38.24603034
-0.43	-0.86	-0.00129	-0.43	-0.86	38.247229761
-0.43	-0.85	-0.00128	-0.43	-0.85	38.248663258
-0.43	-0.84	-0.00127	-0.43	-0.84	38.250170074
-0.43	-0.83	-0.00126	-0.43	-0.83	38.251454553
-0.43	-0.82	-0.00125	-0.43	-0.82	38.252933391
-0.43	-0.81	-0.00124	-0.43	-0.81	38.254070241
-0.43	-0.8	-0.00123	-0.43	-0.8	38.255431259
-0.43	-0.79	-0.00122	-0.43	-0.79	38.256736682
-0.43	-0.78	-0.00121	-0.43	-0.78	38.258112135
-0.43	-0.77	-0.0012	-0.43	-0.77	38.259447313
-0.43	-0.76	-0.00119	-0.43	-0.76	38.260852062
-0.43	-0.75	-0.00118	-0.43	-0.75	38.262018944
-0.43	-0.74	-0.00117	-0.43	-0.74	38.26323448
-0.43	-0.73	-0.00116	-0.43	-0.73	38.264664837
-0.43	-0.72	-0.00115	-0.43	-0.72	38.266067842
-0.43	-0.71	-0.00114	-0.43	-0.71	38.267450575
-0.43	-0.7	-0.00113	-0.43	-0.7	38.268838794
-0.43	-0.69	-0.00112	-0.43	-0.69	38.270229322
-0.43	-0.68	-0.00111	-0.43	-0.68	38.271610764
-0.43	-0.67	-0.0011	-0.43	-0.67	38.272991692
-0.43	-0.66	-0.00109	-0.43	-0.66	38.274366752
-0.43	-0.65	-0.00108	-0.43	-0.65	38.275736795
-0.43	-0.64	-0.00107	-0.43	-0.64	38.277066227
-0.43	-0.63	-0.00106	-0.43	-0.63	38.278490023
-0.43	-0.62	-0.00105	-0.43	-0.62	38.279904092
-0.43	-0.61	-0.00104	-0.43	-0.61	38.281287602
-0.43	-0.6	-0.00103	-0.43	-0.6	38.282698377
-0.43	-0.59	-0.00102	-0.43	-0.59	38.283977065
-0.43	-0.58	-0.00101	-0.43	-0.58	38.285400444
-0.43	-0.57	-0.001	-0.43	-0.57	38.286835145
-0.43	-0.56	-0.00099	-0.43	-0.56	38.288226999
-0.43	-0.55	-0.00098	-0.43	-0.55	38.2893706
-0.43	-0.54	-0.00097	-0.43	-0.54	38.290772136
-0.43	-0.53	-0.00096	-0.43	-0.53	38.291953419
-0.43	-0.52	-0.00095	-0.43	-0.52	38.293333944
-0.43	-0.51	-0.00094	-0.43	-0.51	38.294716358
-0.43	-0.5	-0.00093	-0.43	-0.5	38.296097325
-0.43	-0.49	-0.00092	-0.43	-0.49	38.297482321
-0.43	-0.48	-0.00091	-0.43	-0.48	38.298886498
-0.43	-0.47	-0.0009	-0.43	-0.47	38.300326356
-0.43	-0.46	-0.00089	-0.43	-0.46	38.301766933
-0.43	-0.45	-0.00088	-0.43	-0.45	38.303171991
-0.43	-0.44	-0.00087	-0.43	-0.44	38.304608308
-0.43	-0.43	-0.00086	-0.43	-0.43	38.305886927
-0.43	-0.42	-0.00085	-0.43	-0.42	38.307308039
-0.43	-0.41	-0.00084	-0.43	-0.41	38.308698455
-0.43	-0.4	-0.00083	-0.43	-0.4	38.310092784
-0.43	-0.39	-0.00082	-0.43	-0.39	38.311474832
-0.43	-0.38	-0.00081	-0.43	-0.38	38.312856674
-0.43	-0.37	-0.0008	-0.43	-0.37	38.314294328
-0.43	-0.36	-0.00079	-0.43	-0.36	38.31567776
-0.43	-0.35	-0.00078	-0.43	-0.35	38.317073924
-0.43	-0.34	-0.00077	-0.43	-0.34	38.31844976
-0.43	-0.33	-0.00076	-0.43	-0.33	38.319782404
-0.43	-0.32	-0.00075	-0.43	-0.32	38.321197046
-0.43	-0.31	-0.00074	-0.43	-0.31	38.322598016
-0.43	-0.3	-0.00073	-0.43	-0.3	38.32399058
-0.43	-0.29	-0.00072	-0.43	-0.29	38.325511196
-0.43	-0.28	-0.00071	-0.43	-0.28	38.32691857
-0.43	-0.27	-0.0007	-0.43	-0.27	38.328488136
-0.43	-0.26	-0.00069	-0.43	-0.26	38.330146762
-0.43	-0.25	-0.00068	-0.43	-0.25	38.331758743
-0.43	-0.24	-0.00067	-0.43	-0.24	38.333143516
-0.43	-0.23	-0.00066	-0.43	-0.23	38.334820756
-0.43	-0.22	-0.00065	-0.43	-0.22	38.336550881
-0.43	-0.21	-0.00064	-0.43	-0.21	38.338218766
-0.43	-0.2	-0.00063	-0.43	-0.2	38.340097912
-0.43	-0.19	-0.00062	-0.43	-0.19	38.341785482
-0.43	-0.18	-0.00061	-0.43	-0.18	38.343663649
-0.43	-0.17	-0.0006	-0.43	-0.17	38.345552167
-0.43	-0.16	-0.00059	-0.43	-0.16	38.347773589
-0.43	-0.15	-0.00058	-0.43	-0.15	38.349633733
-0.43	-0.14	-0.00057	-0.43	-0.14	38.351099481
-0.43	-0.13	-0.00056	-0.43	-0.13	38.352628517
-0.43	-0.12	-0.00055	-0.43	-0.12	38.354225753
-0.43	-0.11	-0.00054	-0.43	-0.11	38.355982177
-0.43	-0.1	-0.00053	-0.43	-0.1	38.357691722
-0.43	-0.09	-0.00052	-0.43	-0.09	38.359677751
-0.43	-0.08	-0.00051	-0.43	-0.08	38.361308834
-0.43	-0.07	-0.0005	-0.43	-0.07	38.362635664
-0.43	-0.0599999999999999	-0.00049	-0.43	-0.0599999999999999	38.364286595
-0.43	-0.0499999999999999	-0.00048	-0.43	-0.0499999999999999	38.365973371
-0.43	-0.04	-0.00047	-0.43	-0.04	38.367706585
-0.43	-0.03	-0.00046	-0.43	-0.03	38.36935242
-0.43	-0.02	-0.00045	-0.43	-0.02	38.371064718
